33.93911,67.709953,0.03850634,
41.153332,20.168331,0.978174681,
28.033886,1.659626,2.817543547,
42.546245,1.601554,8.019284294,
-11.202692,17.873887,0.580352661,
-38.416097,-63.616672,3.835573665,
40.069099,45.038189,1.128918604,
12.52111,-69.968338,26.19487524,
-25.274398,133.775136,17.20060983,
47.516231,14.550072,7.774259739,
40.143105,47.576927,3.666271029,
25.03428,-77.39628,5.60101044,
25.930414,50.637772,28.05091075,
23.684994,90.356331,0.211802225,
13.193887,-59.543198,4.402894974,
53.709807,27.953389,5.389745291,
50.503887,4.469936,11.2296677,
17.189877,-88.49765,1.601342418,
9.30769,2.315834,0.232860969,
32.321384,-64.75737,8.36199117,
27.514162,90.433601,0.690660881,
-16.290154,-63.588653,1.327056787,
43.915886,17.679076,3.66047151,
-22.328474,24.684866,2.187461379,
-14.235004,-51.92528,1.871118313,
18.420695,-64.639968,4.973407605,
42.733883,25.48583,5.328034342,
12.238333,-1.561593,0.089716851,
-3.373056,29.918886,0.042395011,
12.565679,104.990963,0.162644456,
7.369722,12.354722,0.224712545,
56.130366,-106.346771,17.36711469,
19.513469,-80.566956,11.17156428,
6.611111,20.939444,0.07128948,
15.454166,18.732207,0.021098562,
-35.675147,-71.542969,3.853499375,
35.86166,104.195397,2.696862433,
4.570868,-74.297333,1.433620241,
-11.875001,43.872219,0.189314418,
9.748917,-83.753428,1.394703986,
45.1,15.2,4.369579304,
21.521757,-77.781167,2.339161379,
35.126413,33.429859,7.347326262,
49.817492,15.472962,12.07688904,
56.26392,9.501785,9.613175554,
11.825138,42.590275,0.475248891,
15.414999,-61.370976,1.473620759,
18.735693,-70.162651,2.311301258,
-1.831239,-78.183406,1.640605971,
13.794185,-88.89653,0.978678941,
1.650801,10.267895,0.740177399,
15.179384,39.782334,0.179415769,
58.595272,25.013607,10.63625164,
9.145,40.489673,0.053348338,
61.892635,-6.911806,14.58792162,
-16.578193,179.414413,1.039677129,
61.92411,25.748151,10.12847414,
46.227638,2.213749,5.946665658,
-17.679742,-149.406843,2.395641032,
-0.803689,11.609444,3.812587217,
42.315407,43.356892,1.026657085,
7.946527,-1.023194,0.332065264,
36.137741,-5.345374,10.7022771,
39.074208,21.824312,8.47843382,
71.706936,-42.604303,9.461120996,
15.783471,-90.230759,0.851067438,
9.945587,-9.696645,0.186502517,
11.803749,-15.180413,0.117983091,
4.860416,-58.93018,2.137011633,
18.971187,-72.285215,0.159990525,
15.199999,-86.241905,0.771138223,
47.162494,19.503304,5.467296695,
64.963051,-19.020835,7.693782116,
20.593684,78.96288,0.979870442,
-0.789275,113.921327,1.245241613,
33.223191,43.679291,3.074219493,
53.41291,-8.24389,10.83474264,
31.046051,34.851612,9.581779456,
41.87194,12.56738,7.912673166,
18.109581,-77.297508,3.879738293,
36.204824,138.252924,9.622351624,
30.585164,36.238414,3.03886889,
48.019573,66.923684,7.934854181,
-0.023559,37.906193,0.331249189,
-3.370417,-168.734039,0.34755823,
29.31166,47.481766,26.11748729,
56.879635,24.603189,2.682622965,
33.854721,35.862285,4.712723692,
-29.609988,28.233608,0.99097554,
6.428055,-9.429499,0.1461958,
26.3351,17.228331,8.796827186,
55.169438,23.881275,3.475729068,
49.815273,6.129583,18.88551226,
-18.766947,46.869107,0.118846962,
-13.254308,34.301525,0.076394678,
4.210484,101.975766,5.422937194,
3.202778,73.22068,1.577066434,
17.570692,-3.996166,0.074893437,
35.937496,14.375416,5.292462963,
7.131474,171.184478,1.476389501,
21.00789,-10.940835,0.433106133,
-20.348404,57.552152,2.267789393,
23.634501,-102.552784,3.916478182,
47.411631,28.369885,0.965214233,
46.862496,103.846656,3.130990358,
31.791702,-7.09262,1.175234919,
-18.665695,35.529562,0.074688918,
-22.95764,18.49041,0.864978252,
-0.522778,166.931503,8.398824935,
28.394857,84.124008,0.129282276,
52.132633,5.291266,10.89472628,
-20.904305,165.618042,10.47321202,
-40.900557,174.885971,8.549394199,
12.865416,-85.207229,0.748457268,
17.607789,8.081666,0.061369828,
9.081999,8.675277,0.621626466,
60.472024,8.468946,8.834015703,
21.512583,55.923255,9.654208063,
30.375321,69.345116,0.768458119,
7.51498,134.58252,13.00422425,
8.537981,-80.782127,1.910735965,
-6.314993,143.95555,0.478428354,
-23.442503,-58.443832,0.695683708,
-9.189967,-75.015152,1.169087226,
12.879721,121.774017,0.939934892,
51.919438,19.145136,7.822798329,
39.399872,-8.224454,6.096403385,
25.354826,51.183884,58.6393586,
45.943161,24.96676,4.040518655,
-1.940278,29.873888,0.06579461,
-13.759029,-172.104629,0.819042437,
23.885942,45.079162,14.30027275,
14.497401,-14.452362,0.398455815,
-4.679574,55.491977,7.050966955,
8.460555,-11.779889,0.093195513,
1.352083,103.819836,12.16662434,
46.151241,14.995463,7.23840366,
-9.64571,160.156194,0.364381291,
5.152149,46.199616,0.053307232,
-30.559482,22.937506,8.434118884,
12.862807,30.217636,0.159133714,
3.919305,-56.027783,4.64982959,
-26.522503,31.465866,1.11930647,
60.128161,18.643501,5.562430083,
38.861034,71.276093,0.359844954,
-6.369028,34.888822,0.077571471,
15.870032,100.992541,2.879232989,
8.619543,0.824782,0.273713591,
-21.178986,-175.198242,0.972064191,
10.691803,-61.222503,18.80084212,
33.886917,9.537499,2.054068084,
38.963745,35.243322,3.417945943,
38.969719,59.556278,8.312221014,
21.694025,-71.797928,3.691675939,
-7.109535,177.64933,0.778556263,
1.373333,32.290275,0.059491397,
48.379433,31.16558,6.525618775,
37.09024,-95.712891,20.17875051,
-32.522779,-55.765835,1.597638536,
41.377491,64.585262,4.942262235,
-15.376706,166.959158,0.455742099,
14.058324,108.277199,0.691020496,
-13.133897,27.849332,0.173056761,
-19.015438,29.154857,1.139200872,
